week_start	sub-1214579789/sub-1214579789_ses-1214622236_icephys.nwb	sub-1214579789/sub-1214579789_ses-1214626483_icephys.nwb	sub-1216132605/sub-1216132605_ses-1216178721_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223022017_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223032670_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223032714_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223043448_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223050885_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223050946_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223056539_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223057941_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223065636_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223067925_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223069347_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223072279_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223075016_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223193867_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223216141_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223230447_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223239507_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223240845_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223245489_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223246864_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223257956_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223266236_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223266741_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223274165_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223466043_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223472584_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223524258_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223751280_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223780485_icephys.nwb	sub-1223010848/sub-1223010848_ses-1223784745_icephys.nwb	sub-1229448755/sub-1229448755_ses-1229697792_icephys.nwb	sub-1229448755/sub-1229448755_ses-1229726699_icephys.nwb	sub-1229448755/sub-1229448755_ses-1229729186_icephys.nwb	sub-1229448755/sub-1229448755_ses-1231220321_icephys.nwb	sub-1229448755/sub-1229448755_ses-1231234526_icephys.nwb	sub-1229448755/sub-1229448755_ses-1231236649_icephys.nwb	sub-1229448755/sub-1229448755_ses-1231252692_icephys.nwb	sub-1244263408/sub-1244263408_ses-1244377141_icephys.nwb	sub-1244263408/sub-1244263408_ses-1244527847_icephys.nwb	sub-1244263408/sub-1244263408_ses-1245573184_icephys.nwb	sub-1244263408/sub-1244263408_ses-1245582702_icephys.nwb	sub-1244263408/sub-1244263408_ses-1245591661_icephys.nwb	sub-1244263408/sub-1244263408_ses-1245856800_icephys.nwb	sub-1244263408/sub-1244263408_ses-1245868071_icephys.nwb	sub-1246007072/sub-1246007072_ses-1246171824_icephys.nwb	sub-1253938349/sub-1253938349_ses-1254008145_icephys.nwb	sub-1253938349/sub-1253938349_ses-1254033693_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256351608_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256357783_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256367067_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256380088_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256400893_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256601748_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256616986_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256619665_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256624472_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256626376_icephys.nwb	sub-1253938349/sub-1253938349_ses-1256644993_icephys.nwb	sub-1256313642/sub-1256313642_ses-1256432717_icephys.nwb	sub-1256313642/sub-1256313642_ses-1256446193_icephys.nwb	sub-1256313642/sub-1256313642_ses-1256446225_icephys.nwb	sub-1256313642/sub-1256313642_ses-1256468441_icephys.nwb	sub-1256313642/sub-1256313642_ses-1256469559_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257720395_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257726371_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257738494_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257745417_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257758173_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257774268_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257781170_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257787146_icephys.nwb	sub-1256313642/sub-1256313642_ses-1257812670_icephys.nwb	sub-1257702203/sub-1257702203_ses-1258167132_icephys.nwb	sub-1257702203/sub-1257702203_ses-1258170140_icephys.nwb	sub-1257702203/sub-1257702203_ses-1258191718_icephys.nwb	sub-1257702203/sub-1257702203_ses-1258198439_icephys.nwb	sub-1257702203/sub-1257702203_ses-1258199441_icephys.nwb	sub-1257702203/sub-1257702203_ses-1258207076_icephys.nwb	sub-1257702203/sub-1257702203_ses-1258234928_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260169255_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260210354_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260317674_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260767591_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260789843_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260812463_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260835742_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260848566_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260867040_icephys.nwb	sub-1257702203/sub-1257702203_ses-1260974189_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261009002_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261030646_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261411167_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261435877_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261453570_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261463287_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261476169_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261483652_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261763003_icephys.nwb	sub-1257702203/sub-1257702203_ses-1261802117_icephys.nwb
2026-01-19	141609812	109518456	145841573	131348538	21688748	226681428	158396336	123327740	62416714	63846354	51582262	63416318	45465600	36918436	19460356	185589087	113395190	60026448	45430872	180542294	105030732	83328288	151091868	52352598	45707178	140451846	34271416	53069918	76811384	26722306	75095369	77820504	85124118	63876418	44990712	75961668	77937045	109726768	44581262	183864772	8254008	36730037	132596880	177837538	135295516	94911369	76292664	126327004	147184986	102190835	189929684	24395331	54168943	66066538	50253626	46418530	102686780	45626334	131227824	196591316	78348798	54091282	93985594	58032220	112930988	128422395	26877991	137494454	166019076	42529672	35735767	103976901	127120644	142145288	68569358	215422302	84362718	136159169	142308592	112717274	122470563	111681966	76201011	107943728	97313832	63943294	61807136	193691721	82379350	26885076	67071916	75575860	103847949	73073208	40006712	115639560	137120098	23184670	49114938	162913244	117586366	24001236
2026-01-26	354961747	167756536	289642536	79616354	59802336	234054354	168919128	97510868	110336108	68414786	85266550	143148454	161555781	139616260	50381492	349287154	257380246	135516944	78013182	251918480	250187942	214775100	226154264	244162834	81381400	162081264	73966820	177414178	72616212	71694694	93033881	102844560	145083031	69352862	118062032	112173786	45725251	153234828	74437108	221615300	253395116	200477159	198646642	108091448	258290100	89914249	168858260	126327004	244509168	93409263	132354944	58250169	111616409	46914928	152833994	131685028	130785864	70421124	160577736	169064590	182536917	116586057	250861168	71723104	108869492	261233826	86680420	160083471	82663486	94475648	110268209	104042409	71912522	81226384	79655494	229382992	132654903	223746889	224432024	184817183	106126309	125160972	90791409	207589642	218314172	148514275	98575568	150763105	151526084	146581756	129623780	106616466	110791797	251533576	36052816	234454564	252360490	74731723	100468407	158879780	132774951	104198472
2026-02-02	148629346	30248152	140643683	26094336	41525044	132293470	95585606	51015460	70393797	126767534	89819913	33311004	26990820	95364164	25485532	168791987	90783442	20052488	14612764	130234758	72711612	101834412	158660200	99414432	24141018	71393282	14785168	126979818	103310822	0	47189970	119383830	129815187	20320656	55949900	12708552	102738753	32768000	35344634	94526478	47151520	88775465	95594988	14565916	55420670	57483987	67654200	38804008	162545492	67611902	159549124	28653351	78261769	31166291	74694830	81262616	118872008	37110294	71186212	151712760	130207955	77564824	110613048	48700832	46373036	111401267	45370958	74683686	29968143	15493404	85610289	96394665	75580970	107591586	111130971	118999752	72862914	170413513	65567004	116055514	59294609	84923660	47938611	57313402	12898200	37146779	84743144	171009278	108726866	52936212	62813896	71121316	41537995	89575186	35486660	172107128	100428238	18739768	52975317	123285828	138760426	37914240
2026-02-09	114698952	62320276	77503881	76592944	60302012	130249286	66735053	27472970	52424294	106607696	48254406	53753826	116721835	110820816	44091264	100304882	145338897	35715940	35227464	114186952	205686144	137372616	132415788	104131008	49834182	114700636	45335680	131499870	103474242	28075204	76189365	41039262	85124118	40205331	23749684	40077090	73810041	48721072	61598499	90464982	90176036	152619327	118930308	139850926	79228356	45353850	90194208	38738500	54717186	63720702	115584896	34640934	82716313	54078574	58507634	40798594	41545600	66425136	67088840	122674228	77345409	89783714	91758322	62093716	87287920	84304770	4651068	81076257	42807711	36649314	13783608	12577536	98468385	82012480	79852018	129316106	80920398	157343190	105213564	50098716	93196118	53005864	43811607	83602956	140246580	85291569	96342960	116693220	51657903	75039204	52439978	75510352	74887490	68162709	13583572	140019558	51671608	27311674	48017154	120039760	174799350	61456920
2026-02-16	74173882	53055724	75402149	26489072	28417844	90182270	12839568	58941928	27055169	47019362	25791131	0	26380207	0	0	90119445	61980426	0	11357718	63412726	83300874	36520824	80479640	89628002	8516040	63297794	13244508	45733022	35670558	20391878	27342055	82078524	44756577	32684963	33572968	67576644	13209600	68608124	39995702	11909404	42696976	20013721	16896000	12492800	8254008	20973717	56746356	4127004	67058630	65666302	45543460	19678755	32429139	26973779	37760826	16546020	46589716	33114306	59325144	99424026	9830400	32380094	83307790	26821736	20992000	39990621	18558475	26912545	34095147	25359086	32638939	0	67654502	38680706	75593998	21860741	14745600	70726954	35726268	70593225	34294557	22149404	30204471	84931768	3072000	15143424	33904872	52721137	36093103	34894716	4127004	0	37869547	93830605	18103624	57958400	30576986	20566931	5003436	62019624	30970118	4127004
2026-02-23	98095691	127191404	105225665	124590138	74108772	178797220	71058581	74164902	64750433	61234598	56469134	69017314	64618886	102632316	34263604	67628625	112201689	40104976	47436786	104229036	114556032	78873744	151126780	66470248	36301664	124195362	54217380	127554152	37177942	4127004	46901710	94983600	129618663	81088317	67433152	76092684	63716935	73193684	26712421	95095710	143923936	172777675	138733260	19348000	101604712	20515161	63871260	69069800	131454378	95528659	46432656	19416723	64191134	53685526	52392250	63451472	46524208	103338906	117108688	78155830	92961282	39622912	110064840	30817724	114569558	79981242	63929433	103796290	48175291	24955374	70855034	63771590	34154791	73365424	83979022	71689149	77706718	114050430	115753444	84585133	63028565	60382118	86598255	167533452	46338464	68659870	84874160	109869312	96856742	65400396	104636452	79833880	50578099	152890303	8778072	220433518	108513350	43424061	31726807	97341752	130742522	57853980
2026-03-02	0	0	0	0	0	0	33043065	27370570	0	33905986	0	24043661	26822912	32725924	0	9216000	0	0	0	28559834	0	27349704	0	33075200	0	5109624	19046804	0	0	0	0	0	40433049	27929107	0	0	0	0	0	0	0	0	34625836	40658602	25497600	0	0	0	0	0	0	3995988	0	0	8149220	0	35592236	0	5626112	0	0	0	0	0	0	0	0	0	14407684	3584000	6129836	0	0	0	8188500	0	0	36054337	71904184	71314925	0	52189830	56171003	0	0	70713470	0	105585066	59624475	0	24112070	45667254	77524774	49640373	18234640	110358062	90433430	0	0	0	0	0
2026-03-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4258020	0	0	0	0	4127004	0	0	0	0	0	0	0	0	0	0	0	31282466	0	0	0	0	0	20013721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12671372	0	0	18456075	0	0	0	0	0	29364431	0	0	0	0	0	0	0	0	0	0	0	0	0	2457600	16998400	0	0	0	0	0	0	0	0	0	0	0	18636800	0	0
2026-03-16	85717866	14336000	96906149	116325054	57398632	47647004	4454544	47347012	34069319	8385024	60569910	53196946	39331274	4651068	14609744	142470123	45977600	36502036	11947290	74094120	42142410	43008000	36994024	4585560	41580174	51009794	13887696	57161142	6026736	16002842	42538902	4782084	85648182	41410703	19101532	40077090	66819494	41180652	17672317	52582563	4978608	37328732	38705100	47724202	31744000	53881047	23797452	4192512	5044116	67782198	60248998	39947082	65328365	15066840	11028484	27565978	25893036	32852274	33740944	37317368	50368482	32398563	115239684	44472640	9695184	39990621	24454195	55015316	42287723	16974062	10031700	65016242	5371656	0	35667989	45924741	27617481	42826598	43325196	60177453	44775837	33450630	64100559	69893132	42903432	39581651	29319312	36715733	1179144	25190400	54054352	33398894	71415566	115830053	13583572	72369350	36746036	4847592	63083994	76386628	97984036	23411664
2026-03-23	27238400	0	39715893	67298868	15310644	58777600	14848000	0	21171819	16049460	25830411	18309548	27973440	52591524	15068300	0	62097085	31588936	1179144	33280000	0	21504000	0	29137028	4127004	96013790	15190108	33125758	36129114	4782084	21924531	0	88496442	3891200	6963200	0	26419200	56289120	0	74035526	38569972	0	28379436	0	19418650	16388157	54792192	0	12800000	1945600	36044800	19521384	51481427	22715759	0	0	42785412	28790778	25779560	22439278	4127004	0	23546870	8908800	20992000	0	18558475	31536400	15433519	1375668	0	786096	29569231	34488194	40122533	61727148	8027880	41061685	0	0	18138085	15428230	16901064	34946566	0	0	17850512	66821333	0	18041496	19985066	31433654	0	21606400	0	20655662	18397496	11592335	0	4096000	28672000	14830116
2026-03-30	0	50506512	0	0	37941044	84013154	0	0	0	0	41253531	45721457	49379239	0	0	0	0	32588068	0	81879230	0	0	0	62901314	39869658	0	0	0	46158138	0	0	48045242	46884249	0	0	0	51944147	0	0	0	43997172	51685812	0	54380202	0	0	59121664	0	0	49764849	78842730	27884919	42085455	0	0	0	0	0	59734744	73024878	0	49905175	68254990	0	58476458	53507421	32894475	0	40003343	35059831	0	53594595	50868431	0	0	0	0	0	0	71314925	57846557	0	56171003	54812166	0	0	15459888	91602133	0	46918296	0	45667254	0	0	0	110358062	0	0	0	0	0	0
2026-04-06	0	0	0	0	0	0	0	51198766	0	0	0	45721457	0	0	21234740	0	0	0	0	0	0	0	0	0	0	0	0	0	46158138	0	0	0	0	46053907	0	0	0	0	31905917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
