week_start	sub-255200/sub-255200_ses-20140910_behavior+ecephys+ogen.nwb	sub-255200/sub-255200_ses-20140910_behavior.nwb	sub-255200/sub-255200_ses-20140911_behavior+ecephys+ogen.nwb	sub-255200/sub-255200_ses-20140912_behavior+ecephys+ogen.nwb	sub-255200/sub-255200_ses-20140913_behavior+ecephys+ogen.nwb	sub-255200/sub-255200_ses-20140914_behavior+ecephys+ogen.nwb	sub-255200/sub-255200_ses-20140915_behavior+ecephys+ogen.nwb	sub-255200/sub-255200_ses-20140916_behavior+ecephys+ogen.nwb	sub-255201/sub-255201_ses-20141120_behavior+ecephys+ogen.nwb	sub-255201/sub-255201_ses-20141121_behavior+ecephys+ogen.nwb	sub-255201/sub-255201_ses-20141122_behavior+ecephys+ogen.nwb	sub-255201/sub-255201_ses-20141123_behavior+ecephys+ogen.nwb	sub-255201/sub-255201_ses-20141124_behavior+ecephys+ogen.nwb	sub-255201/sub-255201_ses-20141125_behavior+ecephys+ogen.nwb	sub-255203/sub-255203_ses-20141112_behavior+ecephys+ogen.nwb	sub-255203/sub-255203_ses-20141113_behavior+ecephys+ogen.nwb	sub-255203/sub-255203_ses-20141114_behavior+ecephys+ogen.nwb	sub-255203/sub-255203_ses-20141115_behavior+ecephys+ogen.nwb	sub-255203/sub-255203_ses-20141116_behavior+ecephys+ogen.nwb	sub-257636/sub-257636_ses-20150330_behavior+ecephys+ogen.nwb	sub-257636/sub-257636_ses-20150331_behavior+ecephys+ogen.nwb	sub-257636/sub-257636_ses-20150401_behavior+ecephys+ogen.nwb	sub-257636/sub-257636_ses-20150403_behavior+ecephys+ogen.nwb	sub-257636/sub-257636_ses-20150404_behavior+ecephys+ogen.nwb	sub-257637/sub-257637_ses-20141222_behavior+ecephys+ogen.nwb	sub-257637/sub-257637_ses-20141223_behavior+ecephys+ogen.nwb	sub-257637/sub-257637_ses-20141224_behavior+ecephys+ogen.nwb	sub-257772/sub-257772_ses-20141120_behavior+ecephys+ogen.nwb	sub-257772/sub-257772_ses-20141121_behavior+ecephys+ogen.nwb	sub-257772/sub-257772_ses-20141122_behavior+ecephys+ogen.nwb	sub-257772/sub-257772_ses-20141123_behavior+ecephys+ogen.nwb	sub-257772/sub-257772_ses-20141124_behavior+ecephys+ogen.nwb	sub-257772/sub-257772_ses-20141125_behavior+ecephys+ogen.nwb	sub-258250/sub-258250_ses-20141201_behavior+ecephys+ogen.nwb	sub-258250/sub-258250_ses-20141202_behavior+ecephys+ogen.nwb	sub-258250/sub-258250_ses-20141203_behavior+ecephys+ogen.nwb	sub-258250/sub-258250_ses-20141205_behavior+ecephys+ogen.nwb	sub-263808/sub-263808_ses-20150121_behavior+ecephys+ogen.nwb	sub-263808/sub-263808_ses-20150122_behavior+ecephys+ogen.nwb	sub-263808/sub-263808_ses-20150123_behavior+ecephys+ogen.nwb	sub-263808/sub-263808_ses-20150124_behavior+ecephys+ogen.nwb	sub-263808/sub-263808_ses-20150125_behavior+ecephys+ogen.nwb	sub-263808/sub-263808_ses-20150126_behavior+ecephys+ogen.nwb	sub-263810/sub-263810_ses-20150121_behavior+ecephys+ogen.nwb	sub-263810/sub-263810_ses-20150122_behavior+ecephys+ogen.nwb	sub-263810/sub-263810_ses-20150123_behavior+ecephys+ogen.nwb	sub-263810/sub-263810_ses-20150124_behavior+ecephys+ogen.nwb	sub-263810/sub-263810_ses-20150125_behavior+ecephys+ogen.nwb	sub-263810/sub-263810_ses-20150126_behavior+ecephys+ogen.nwb	sub-264411/sub-264411_ses-20141222_behavior+ecephys+ogen.nwb	sub-264411/sub-264411_ses-20141223_behavior+ecephys+ogen.nwb	sub-264411/sub-264411_ses-20141224_behavior+ecephys+ogen.nwb	sub-270337/sub-270337_ses-20150303_behavior+ecephys+ogen.nwb	sub-270337/sub-270337_ses-20150304_behavior+ecephys+ogen.nwb	sub-270337/sub-270337_ses-20150306_behavior+ecephys+ogen.nwb	sub-270340/sub-270340_ses-20150618_behavior+ecephys+ogen.nwb	sub-270340/sub-270340_ses-20150619_behavior+ecephys+ogen.nwb	sub-270340/sub-270340_ses-20150620_behavior+ecephys+ogen.nwb	sub-270340/sub-270340_ses-20150621_behavior+ecephys+ogen.nwb	sub-270340/sub-270340_ses-20150623_behavior+ecephys+ogen.nwb	sub-273657/sub-273657_ses-20150321_behavior+ecephys+ogen.nwb	sub-273657/sub-273657_ses-20150322_behavior+ecephys+ogen.nwb	sub-273657/sub-273657_ses-20150323_behavior+ecephys+ogen.nwb	sub-273657/sub-273657_ses-20150325_behavior+ecephys+ogen.nwb	sub-278733/sub-278733_ses-20150528_behavior+ecephys+ogen.nwb	sub-278733/sub-278733_ses-20150530_behavior+ecephys+ogen.nwb	sub-278733/sub-278733_ses-20150531_behavior+ecephys+ogen.nwb	sub-278733/sub-278733_ses-20150601_behavior+ecephys+ogen.nwb	sub-278733/sub-278733_ses-20150602_behavior+ecephys+ogen.nwb	sub-278733/sub-278733_ses-20150603_behavior+ecephys+ogen.nwb	sub-291063/sub-291063_ses-20150902_behavior+ecephys+ogen.nwb	sub-291063/sub-291063_ses-20150904_behavior+ecephys+ogen.nwb	sub-291063/sub-291063_ses-20150906_behavior+ecephys+ogen.nwb	sub-291063/sub-291063_ses-20150907_behavior+ecephys+ogen.nwb	sub-291064/sub-291064_ses-20150906_behavior+ecephys+ogen.nwb	sub-291064/sub-291064_ses-20150907_behavior+ecephys+ogen.nwb	sub-291064/sub-291064_ses-20150908_behavior+ecephys+ogen.nwb	sub-291064/sub-291064_ses-20150909_behavior+ecephys+ogen.nwb	sub-297634/sub-297634_ses-20150907_behavior+ecephys+ogen.nwb	sub-297634/sub-297634_ses-20150908_behavior+ecephys+ogen.nwb	sub-297634/sub-297634_ses-20150909_behavior+ecephys+ogen.nwb	sub-297634/sub-297634_ses-20150910_behavior+ecephys+ogen.nwb	sub-297634/sub-297634_ses-20150911_behavior+ecephys+ogen.nwb	sub-298738/sub-298738_ses-20150724_behavior+ecephys+ogen.nwb	sub-298738/sub-298738_ses-20150725_behavior+ecephys+ogen.nwb	sub-298738/sub-298738_ses-20150727_behavior+ecephys+ogen.nwb	sub-298738/sub-298738_ses-20150728_behavior+ecephys+ogen.nwb	sub-298738/sub-298738_ses-20150729_behavior+ecephys+ogen.nwb	sub-298740/sub-298740_ses-20150723_behavior+ecephys+ogen.nwb	sub-298740/sub-298740_ses-20150724_behavior+ecephys+ogen.nwb	sub-298740/sub-298740_ses-20150726_behavior+ecephys+ogen.nwb	sub-298740/sub-298740_ses-20150729_behavior+ecephys+ogen.nwb
2024-12-02	0	0	0	0	0	0	0	0	0	0	0	134217728	0	0	129048232	119466232	0	0	0	0	0	159383552	0	0	0	0	0	0	0	0	0	0	184549376	201326592	0	0	0	0	0	0	0	0	232253088	209715200	0	0	0	285212672	0	0	0	0	293601280	0	0	0	0	0	0	0	0	202928916	0	0	125829120	0	0	0	100663296	0	126655280	0	0	0	92274688	0	0	0	0	0	0	0	0	0	0	0	0	87675072	0	142489688	144838920	0
2024-12-16	228487504	148560	271133824	219709420	180871620	0	159436048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-13	275075032	297120	271133824	324993856	579186234	1128255676	796244272	528411044	504411680	0	0	118209144	0	133406500	0	196599888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19776472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-27	0	0	0	0	0	0	0	0	0	363594832	184123456	197263528	604696704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-02-24	0	0	0	0	0	0	8760048	0	0	9954600	0	0	0	0	4114568	0	6238216	0	4180932	0	0	9556416	6636400	4114568	4114568	0	0	0	0	9622780	0	4180932	0	0	0	4114568	4114568	0	4114568	4114568	4180932	0	0	0	4114568	0	0	0	0	4114568	0	0	0	4048204	0	4114568	10087328	0	0	8892776	0	0	0	0	0	0	7963680	0	0	7366404	0	0	0	0	0	0	0	6238216	0	0	0	7897316	7300040	0	8361864	0	0	0	0	4114568	0	4048204
2025-03-10	0	0	0	0	0	0	682704	0	0	0	0	0	1293357312	0	0	0	0	0	0	0	0	0	0	0	512000	0	0	0	535670008	0	503576604	452322600	424051600	449865464	340860088	407996072	403054600	465845968	375469000	454352922	423591892	360752776	408413856	474485874	484090878	317506092	512947660	517113150	413663728	495206626	393621660	555646100	544042170	422235968	488091688	218332872	260960768	176474032	216335712	286990184	483327768	488141588	398906600	439878696	254665904	295378084	241302960	237080800	283929720	233199312	244095792	240992712	164316984	232501464	224931800	89882232	323463768	168488336	275347648	268548720	254225552	319698832	237361560	287954560	250764032	220758920	202030952	171561152	216249340	310261848	295833864	233300280
2025-03-17	470911448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-24	285162360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134785284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-04-07	0	0	0	0	0	0	0	0	0	0	0	0	444954688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-04-21	0	0	0	0	0	0	0	0	0	0	0	0	444954688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-04-28	41145680	148560	69231684	268319000	638515650	73612536	58201228	232915856	0	0	43999332	28470156	2711338356	53821204	271654568	0	62315796	0	0	0	267823320	313262408	61121244	0	401595960	44862064	0	193148960	535670008	561887100	75522232	0	0	63244892	340860088	0	0	226943096	521698612	29465616	272417296	123850084	0	0	108652728	0	35438376	517113150	0	222563072	0	47914808	26346508	504011276	115753676	178681608	71289796	0	0	52693016	0	25549312	398906600	0	0	146694160	0	0	0	0	0	0	0	0	0	0	31655628	0	0	0	254225552	0	32717452	0	48113900	220758920	23028308	171561152	193547144	0	0	0
2025-05-05	0	0	0	0	0	0	0	0	0	0	0	0	889909376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-05-26	0	0	0	0	0	0	0	0	0	0	0	0	444954688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-06-23	67200000	0	70400000	87200000	112000000	162400000	60000000	83200000	139600000	134800000	80000000	129600000	87600000	89600000	46000000	31600000	75600000	80800000	80800000	150800000	86800000	121600000	177600000	115600000	128000000	90800000	100800000	65200000	198400000	115200000	164800000	63600000	83200000	210800000	118400000	139600000	115200000	139200000	180400000	152400000	164000000	95600000	134800000	188000000	175600000	143200000	206400000	174000000	125600000	144400000	158800000	216000000	182800000	112800000	148000000	28800000	20000000	20000000	40000000	20000000	224800000	136400000	132400000	145600000	46400000	0	38400000	38000000	41600000	16000000	21600000	80000000	20000000	14000000	40000000	20000000	20000000	44000000	17200000	20000000	20000000	17600000	0	23200000	20000000	30000000	20000000	25200000	40000000	34800000	27600000	16400000
2025-07-14	33600000	0	20246844	20000000	106400000	101200000	60000000	60000000	115600000	105600000	40400000	152800000	47600000	79200000	29200000	39200000	61200000	41600000	40800000	103600000	125600000	205200000	123200000	117200000	98400000	95200000	187200000	71200000	94800000	55200000	172000000	43600000	96000000	162000000	115600000	59200000	149200000	162400000	50400000	135200000	107200000	155600000	154000000	136400000	102000000	162000000	134800000	162400000	87600000	187200000	38800000	168000000	143486420	124000000	219200000	48800000	0	40000000	8000000	20000000	194400000	169600000	120000000	87200000	20000000	24400000	38400000	58000000	0	20000000	40000000	60000000	20000000	20000000	49600000	13759140	21200000	4000000	37200000	0	26800000	20000000	20000000	0	4400000	0	20400000	20000000	24800000	34800000	40000000	36400000
2025-07-21	0	0	0	0	0	0	0	0	0	0	0	173002648	0	0	0	0	0	0	0	0	0	155976008	0	0	10551876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666652994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243405064	0
2025-07-28	0	0	0	58603800	0	0	277469904	161409444	294696480	0	0	0	0	104857600	262144000	262072568	432310936	0	314572800	0	0	0	0	209715200	0	0	0	0	0	0	0	295036200	0	0	0	0	0	0	0	314572800	213876692	0	146269856	0	0	0	0	412255550	0	0	0	345930900	0	0	383234088	157286400	0	0	0	234561384	0	0	241620200	0	201827504	0	184759592	0	0	157286400	0	0	0	0	0	0	262144000	0	0	52428800	104857600	0	157286400	0	0	0	0	0	105750800	0	0	0
2025-08-04	134920492	1039920	61418624	0	526757434	197126238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189230488	0	0	210318928	0	0	0	354031332	0	0	0	0	0	0	0	255618768	165753800	0	0	255895176	0	0	0	317506092	104857600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225997588	0	52428800	0	0	0	104857600	52428800	0	0	240992712	0	0	157286400	89882232	0	0	0	0	0	52428800	0	78239360	0	0	0	52428800	0	0	0	157286400
2025-08-11	0	0	0	0	0	0	0	0	0	153879632	0	0	0	0	0	0	0	0	0	262144000	179522464	0	0	0	0	0	170003848	305751980	0	0	293861404	0	161907600	0	183573688	0	245768200	0	0	0	0	0	0	0	274375678	0	0	0	157286400	0	0	0	314572800	0	0	0	0	0	104857600	0	52428800	0	0	0	0	0	0	0	0	0	0	0	0	71100496	0	0	0	0	0	0	0	0	0	0	145906432	52428800	149602152	0	0	0	0	0
2025-08-18	0	594240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232300408	0	0	0	0	0	0	157286400	0	0	0	0	0	0	0	0	187721464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209715200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104857600	0	0	0	0	0	0	0	0	0	0	0	0	170490048	0	0	0	0	0	0	0	0	0	0	205404248	0	0
2025-08-25	157286400	0	0	0	0	0	0	0	262144000	0	0	0	0	0	0	0	0	0	0	157286400	0	0	104857600	0	0	0	157286400	0	0	0	0	0	0	0	131144888	157286400	0	0	0	0	0	0	0	0	0	157286400	0	0	0	0	0	0	0	0	629145600	0	0	0	0	286990184	0	0	104857600	0	0	0	0	52428800	0	0	0	136135112	0	0	0	89882232	0	0	0	157286400	0	104857600	80075160	0	0	0	104857600	0	0	0	0	0
2025-09-01	0	0	0	98648	0	0	0	0	0	206308432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203948528	0	0	0	0	0	0	0	104857600	0	0	0	0	0	0	0	0	0	157286400	0	0	0	0	0	0	71100496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-09-08	456975008	0	0	0	0	0	0	0	0	0	157286400	0	209715200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495206626	0	367001600	0	0	0	61046472	0	0	0	0	0	0	0	0	0	0	0	0	0	180770512	0	0	0	0	0	0	0	0	0	0	0	0	0	157286400	0	0	0	0	0	0	0	0
2025-09-15	115130704	445680	136068224	139277532	294364038	291866250	4114568	533986256	257339048	366127264	714020768	4114568	227644420	152220968	273587536	4247296	217270936	4048204	0	4114568	195701664	157819208	4114568	408085928	4114568	159426128	4114568	261317590	4247296	0	506622008	462651036	430739368	8295500	176556984	415554640	207278660	239042828	198505776	466579780	431524716	367629720	210005844	0	4180932	164364588	263745328	8760048	0	219750400	200055332	279882900	278435138	217141628	8959140	109686472	135431228	92765436	108508512	152166520	247314336	245555988	4048204	8361864	127997104	151162848	127145528	238436800	4114568	123490400	130878528	129612940	4247296	114518096	110869416	0	166569500	177474608	280853828	269423840	4114568	158093064	127385060	144901760	130667400	115330108	0	172933504	110172568	319504832	152793924	238267128
2025-09-29	0	148560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-10-06	0	1337040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-10-13	4114568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10286420	0	9158232	5906396	0	6570036	0	0	0	0	0	0	0	8693684	0	0	0	0	0	9025504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-11-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484090878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11547336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115343360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-15	466332332	594240	557796824	14533716	9025504	1136551176	390689368	0	1016123400	727189664	941853200	519032728	12476432	302646568	386997928	658203392	432310936	0	7034584	690809632	394944968	519941256	807713248	809055100	405710528	647275876	440376984	1045661576	1079701880	0	0	452322600	673253876	716654820	348160128	412110640	810157404	5707304	759100772	454352922	423591892	360752776	833551440	732885356	494111842	641383128	527945924	1034226300	413663728	990413252	401718068	555646100	552337670	0	0	453522200	278480864	176474032	4048204	286990184	966655536	205026068	0	439878696	151057680	5840032	241302960	483718016	429420664	4114568	0	245107280	176859780	4114568	38624592	186002680	323463768	0	9556416	0	12542796	640724944	247515252	586328268	511681756	0	202030952	179458468	210608400	410808496	122576912	241662144
2025-12-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152043520	0	0	0	146800640	0	0	0	0	256901120	0	0	0	0	376270010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83886080	0	0	0	0
2025-12-29	0	0	0	0	196455994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173015040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182419412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41943040	0	0	0	0	0	173015040	0	0	0	0	0	0	0	0	0	0	0	0	162529280	0	104857600	0	0	0	0	0	0	89128960	0	0	0	0	0	0
2026-01-05	0	0	0	120586240	0	0	146800640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180003838	0	0	0	0	0	0	0	0	220200960	0	0	0	0	0	0	215940888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74116496	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-01-12	0	445680	120586240	0	0	0	1136496752	0	1513235040	0	611912960	824592764	2669728128	0	825449464	272558328	0	0	0	0	0	626524816	148552600	0	0	0	0	0	0	0	0	0	848103200	449865464	0	0	795623440	465333968	194689944	10485760	0	0	816827712	474485874	0	0	512947660	517113150	0	0	241172480	801967732	565013690	0	0	0	0	363433824	0	0	0	965797416	0	0	762768912	0	0	226595040	567859440	0	717789240	0	307662448	0	31457280	0	0	316005152	550695296	0	264711312	0	0	0	0	0	0	353608064	0	310261848	581181968	0
2026-01-19	0	0	0	0	0	225443840	0	1328332012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220200960	0	0	0	0	0	0	0	0	0	0	0	171237402	0	0	0	0	0	0	225443840	0	0	0	0	0	0	0	0	0	0	0	78643200	0	0	0	0	215196668	0	155015000	0	0	0	0	0	0	0	0	0	0	333949528	0	0	0	144125072	0	0	0	115343360	0	0	0	0	0	0	0
2026-01-26	110100480	0	0	0	0	0	0	0	189838880	0	0	0	0	0	0	0	214958080	256901120	0	105294284	174279584	0	157286400	178257920	181395000	0	157286400	0	0	201987812	241432604	188743680	0	0	0	162529280	209715200	166489808	0	0	0	161523336	0	0	0	165462572	0	0	0	0	0	188743680	0	0	252162088	118718152	114160128	0	0	0	0	0	152043520	0	0	0	78643200	0	0	0	0	104677832	68157440	0	0	0	0	0	0	110100480	0	136314880	89128960	62914560	0	0	0	0	105750800	0	0	0
2026-02-02	0	0	0	0	0	0	0	0	0	99614720	173015040	0	178257920	134874408	0	0	0	0	199015096	0	0	0	0	0	0	0	0	0	209715200	0	0	0	0	0	120586240	0	0	0	0	0	0	0	0	0	0	0	0	0	130548208	227819746	0	0	0	0	0	0	0	0	0	68157440	0	0	0	0	0	0	0	78643200	0	117855952	0	0	0	73400320	0	47185920	0	0	0	0	0	0	0	0	0	0	89128960	0	0	0	0	89128960
2026-02-09	0	0	0	0	0	0	0	0	0	0	0	0	444954688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-02-16	10817332	102400	4831368	5404696	13870076	13240684	887504	14852332	10936856	0	0	0	444954688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89882232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-02-23	4114568	604320	4825660	5338332	9357324	4711844	0	0	1115680	0	0	0	894223036	4180932	0	4180932	0	5461232	0	0	5834596	5773776	0	0	6452928	4512752	0	0	0	0	4579116	0	0	0	0	0	7105572	0	0	0	0	0	1885856	0	0	0	0	6258118	4579116	0	4247296	4380024	0	6131264	0	0	57074280	0	578912	0	0	0	0	0	4380024	0	0	0	0	0	588592	0	0	0	0	0	4813536	4446388	0	0	0	601864	0	5434404	0	0	0	3583656	0	0	0	0
2026-03-02	0	236376	0	3849112	0	0	0	5044300	0	0	1525000	1687448	0	0	0	0	0	0	2654560	4114568	0	0	4180932	4910936	0	0	0	0	0	1468132	0	5558552	0	0	0	8260032	0	0	0	0	2011092	4446388	0	0	4446388	0	1664460	0	0	0	0	0	2141370	0	6384620	0	0	0	0	0	0	0	0	0	0	616280	0	0	0	0	0	492650952	5158500	0	0	5168548	0	0	0	0	0	0	0	0	0	0	0	0	0	5285764	0	0
2026-03-09	0	0	0	0	0	0	0	0	0	0	991020296	0	0	0	0	0	952404632	0	0	0	0	0	0	915960744	0	0	1863048	0	0	0	0	0	0	0	4844572	0	0	985427664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1008185384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	762312	0	0	0	0	0	0	0	0	0	0	0	0	908032	5244400	0	0	0	0	0	0
2026-03-16	0	148560	4180932	0	18183736	0	0	0	0	0	0	12144612	0	0	0	0	0	0	0	0	0	11613700	0	0	0	0	0	0	0	0	0	0	11746428	0	0	0	0	0	10950060	0	9888236	0	0	0	0	0	0	7233676	0	0	6238216	0	0	0	0	0	0	7698224	0	0	0	10087328	0	10551876	17652824	0	0	0	8627320	0	11082788	0	0	0	0	0	20440112	0	9954600	0	10551876	0	0	0	0	9821872	0	0	0	0	0	0
2026-03-23	0	0	0	1362200	5150402	4778208	0	4512752	0	0	0	1331200	0	0	4114568	4114568	0	0	1772216	4114568	1653664	1659208	0	0	0	0	0	0	0	0	0	1250600	4180932	0	0	0	0	0	2221000	0	0	0	0	0	0	2114092	0	0	0	4114568	0	2174100	0	0	0	0	0	858032	0	0	2047768	1946388	0	2425896	0	0	0	0	0	0	0	0	0	0	530912	0	0	716800	710848	512000	990352	0	4114568	0	0	0	0	0	663640	0	0	0
