week_start	sub-661968859/sub-661968859_ses-681698752_behavior+ophys.nwb	sub-664605504/sub-664605504_ses-686708257_behavior+ophys.nwb	sub-664605504/sub-664605504_ses-687293842_behavior+ophys.nwb	sub-664605504/sub-664605504_ses-691741646_behavior+ophys.nwb	sub-664605504/sub-664605504_ses-692799916_behavior+ophys.nwb	sub-664605504/sub-664605504_ses-696130311_behavior+ophys.nwb	sub-664744816/sub-664744816_ses-689705421_behavior+ophys.nwb	sub-664744816/sub-664744816_ses-690759629_behavior+ophys.nwb	sub-664744816/sub-664744816_ses-693163510_behavior+ophys.nwb	sub-664744816/sub-664744816_ses-698999602_behavior+ophys.nwb	sub-666788991/sub-666788991_ses-695169813_behavior+ophys.nwb	sub-666788991/sub-666788991_ses-695746063_behavior+ophys.nwb	sub-666839638/sub-666839638_ses-692308988_behavior+ophys.nwb	sub-671540231/sub-671540231_ses-693163207_behavior+ophys.nwb	sub-673580710/sub-673580710_ses-694862252_behavior+ophys.nwb	sub-673580710/sub-673580710_ses-696247907_behavior+ophys.nwb	sub-673728456/sub-673728456_ses-697392152_behavior+ophys.nwb	sub-673728456/sub-673728456_ses-698783733_behavior+ophys.nwb	sub-675861517/sub-675861517_ses-697608599_behavior+ophys.nwb	sub-675881553/sub-675881553_ses-695633877_behavior+ophys.nwb	sub-675881553/sub-675881553_ses-700599622_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-718204062_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-718651940_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-718830277_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-719893937_behavior+ophys.nwb	sub-699590236/sub-699590236_ses-720757419_behavior+ophys.nwb	sub-746910369/sub-746910369_ses-766321179_behavior+ophys.nwb	sub-746910369/sub-746910369_ses-766830331_behavior+ophys.nwb	sub-746910369/sub-746910369_ses-767441755_behavior+ophys.nwb	sub-746910369/sub-746910369_ses-768253493_behavior+ophys.nwb	sub-746910369/sub-746910369_ses-768939823_behavior+ophys.nwb	sub-746910369/sub-746910369_ses-769667208_behavior+ophys.nwb	sub-746926904/sub-746926904_ses-769667739_behavior+ophys.nwb	sub-746926904/sub-746926904_ses-770127462_behavior+ophys.nwb	sub-746926904/sub-746926904_ses-770687839_behavior+ophys.nwb	sub-746926904/sub-746926904_ses-771835340_behavior+ophys.nwb	sub-753852001/sub-753852001_ses-771658602_behavior+ophys.nwb	sub-753852001/sub-753852001_ses-772172502_behavior+ophys.nwb	sub-753852001/sub-753852001_ses-775065195_behavior+ophys.nwb	sub-754469470/sub-754469470_ses-777309974_behavior+ophys.nwb	sub-754469470/sub-754469470_ses-778292916_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-778165960_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-779940237_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-782420243_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-786264766_behavior+ophys.nwb	sub-759066288/sub-759066288_ses-787347373_behavior+ophys.nwb	sub-760696809/sub-760696809_ses-777331050_behavior+ophys.nwb	sub-760696809/sub-760696809_ses-778299488_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-799095423_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-799890062_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-800151868_behavior+ophys.nwb	sub-760933183/sub-760933183_ses-803063130_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-794590232_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-795204547_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-797356052_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-798500537_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-799645540_behavior+ophys.nwb	sub-760940732/sub-760940732_ses-803237009_behavior+ophys.nwb	sub-760984688/sub-760984688_ses-788822860_behavior+ophys.nwb	sub-760984688/sub-760984688_ses-789848743_behavior+ophys.nwb	sub-763247322/sub-763247322_ses-790856463_behavior+ophys.nwb	sub-763248171/sub-763248171_ses-802548622_behavior+ophys.nwb	sub-763832038/sub-763832038_ses-796527576_behavior+ophys.nwb	sub-763832038/sub-763832038_ses-797559679_behavior+ophys.nwb	sub-763832038/sub-763832038_ses-798725363_behavior+ophys.nwb	sub-765991985/sub-765991985_ses-791540398_behavior+ophys.nwb	sub-765991985/sub-765991985_ses-792316062_behavior+ophys.nwb	sub-765991985/sub-765991985_ses-793855640_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-804919130_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-805615556_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-806172153_behavior+ophys.nwb	sub-769316535/sub-769316535_ses-806835465_behavior+ophys.nwb	sub-772622312/sub-772622312_ses-797729073_behavior+ophys.nwb	sub-772622312/sub-772622312_ses-798938968_behavior+ophys.nwb	sub-772622312/sub-772622312_ses-799774167_behavior+ophys.nwb	sub-772656187/sub-772656187_ses-797612122_behavior+ophys.nwb	sub-772656187/sub-772656187_ses-798920347_behavior+ophys.nwb	sub-772656187/sub-772656187_ses-799787572_behavior+ophys.nwb
2025-08-11	0	52428800	0	0	0	0	0	0	100529096	0	104857600	0	0	367001600	0	0	0	0	0	710830192	438141856	0	0	0	191537424	0	0	151018496	0	234234064	0	223627764	0	0	104857600	0	0	0	0	0	52428800	0	0	0	0	0	0	0	0	84058696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104857600	0	0	0	0	0	481936424	0	0	266894008	52428800	0
2025-08-18	0	23201496	0	0	0	52428800	0	0	0	0	0	0	0	0	0	123008040	0	0	157286400	0	0	0	0	0	0	0	0	0	0	0	314572800	0	0	0	0	0	0	0	0	104857600	0	52428800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157286400	0	0	0	0	0	0	0	0	0	0
2025-08-25	29088	0	52428800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157286400	0	0	104857600	0	0	0	0	0	0	0	0	0	0	84058696	0	0	0	84063736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796509224	0	0	0	0	157286400
2025-09-01	9696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125767424	0	157286400	0	0	0	0	0	0	0	0	0	209715200	0	0	209715200	0	275997040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67239304	0	0	0	0	0	0	104857600	0	0	0	0	0	0	0	0	0	0	0
2025-09-08	29088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209715200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52428800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122987912	0	0	0	0	0	0	0	0	0	0	0	0	52428800	0	0	0	0	0	0	0	0
2025-09-15	53432716	0	10030576	0	4012232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-09-22	21273708	15580260	26555212	0	24446764	0	0	15041632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-09-29	9696	14666444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-10-06	17903712	72882140	4114568	0	17182696	6198852	6713800	15506180	13083220	15194256	13466944	31475876	7838280	10631180	13214540	24828572	3012784	0	16359632	20512032	8968572	7045220	20293216	7038864	20710384	25021960	24299464	15761136	9083252	24027864	12455348	14016464	19148568	19471588	11211296	14267472	10024228	11051288	4114568	11304532	8640844	17306648	15174544	5285648	8361864	11467056	6441456	8022640	11997992	8428228	8699672	15198040	6160084	6994016	12927648	6030164	13083288	10834648	13007344	2317704	2303960	10455324	21207684	14622764	2328232	10642672	8906500	13569840	20529264	8735896	12072124	12381768	13482424	4114568	0	10438056	0	7926756
2025-10-13	22195252	6433488	14145144	2455176	20699988	4180932	6647436	11126156	10153692	4576016	8923484	17605800	16996512	10033904	2326792	4019240	8428228	12142216	16757816	4114568	0	7509768	8135928	14557264	15268536	4180932	0	15296588	15582616	11572188	12542796	9901896	7655684	7664240	8361864	10020176	13415320	11117652	12940316	13716288	4048204	5932400	12476432	6890120	6551112	6609640	13413824	4011320	8997720	10572632	12814240	13007800	14576544	21022616	17174944	6096528	8902356	6545512	10079248	8816340	14714028	14835348	14934824	15109152	8771032	8112696	14839216	8229136	12255552	6557960	8814164	16335308	10922144	10405440	18337780	14154440	12542888	17962440
2025-10-20	4133960	6433488	9964212	6569744	8126800	0	6713800	0	2327496	2288008	6552208	0	4114568	2893304	0	4247296	0	4013824	8528680	2324592	4247296	4247296	8135928	6460856	0	8330048	4114568	4313660	0	3629264	4114568	2893664	2268288	4180932	4114568	0	4114568	6493172	0	4180932	0	6396948	2565384	0	4247296	0	6441456	0	6755236	0	6539848	2322968	6093720	0	2349256	0	6873464	4114568	7814792	0	0	6340756	0	6813652	0	6113632	4114568	2537624	8340076	2310664	2316616	4579116	0	4114568	6355928	0	4214160	6319300
2025-10-27	51794672	11071328	28821200	15528592	28591724	32493632	13980584	22139956	23981184	17283172	6485844	24346360	33403076	25204548	22380876	32962380	21448420	41138492	12975068	11414608	17804416	23192944	24275056	9006236	30179920	30299264	22345960	26501148	26661096	27412428	28605996	17241948	23770224	21930896	15848336	32649512	23970460	11184016	23956408	15841528	34602692	26092700	29729000	18823076	27683380	23744396	21842052	40725284	31865516	27201048	29115584	18450104	11500264	21553528	32080180	7746668	17501284	18483824	21793356	26392728	26707132	21513912	16559280	23604588	21922088	21319132	22790300	15213148	32917544	15450736	12862368	20924188	19682192	25629124	18205052	18999012	16757048	26685564
2025-11-03	30780040	41977852	44028168	60719848	49327684	44997064	53489236	52534668	26830080	36298008	52846556	49840248	42959492	33473336	57702732	50831168	56647036	53418228	57840756	58352476	34803032	51164096	62260616	30266264	44208056	42478424	66697592	50380604	36142532	54716980	67962960	54300380	39316420	60616296	39067296	28269488	33128692	28529384	38954340	48957164	46150656	34480568	41141536	40930800	39211792	48696188	34998716	61556176	37572820	60378952	35456340	34444284	36605148	44113540	44012368	58859552	39714412	39936712	52843628	45035976	33249632	58623364	33453304	66985648	50419704	33164500	38055148	65494876	69397956	41923880	29157292	64251108	28872020	44993704	42190072	37988384	46023664	37598700
2025-11-10	28955808	44566048	35286884	35967536	53569400	46430072	31047168	39726416	36130552	33371792	40206688	25834936	60560608	34548100	38195768	33501728	47528764	52818556	55751196	26021268	34262688	55687484	38555992	50866932	51309004	25122872	63615900	30836720	35089324	54538644	45308640	36752964	41693612	44391100	54052900	23059520	27361552	24613908	30990992	61436780	62104436	39694612	45057012	24043188	32357376	38834712	49287716	37044848	51998496	47840252	30684120	36965432	44170644	38409984	40442044	31677192	30186388	25193796	38152944	32748564	51139108	52716968	45935584	38691900	49230644	49190800	32984036	38503716	36900384	34702280	26931536	29418780	39926892	49878312	32627356	32262172	46687488	36256700
2025-11-17	83597644	17637544	35628316	15992848	26830288	32454268	18515556	11391612	30622340	30723432	19952788	34642892	19654736	15820512	23505012	20448548	26305840	16954804	21103752	19977416	24104280	33025452	29423776	15931640	32349416	21109216	20782172	19875704	23944480	35467324	25133984	35014808	23594956	10152088	23086232	23324976	21584620	21592664	17651496	26768936	30687216	25016520	22316972	31023144	19653336	39644996	31016876	16450868	24844824	17959792	20385724	28139020	24995692	24300248	20386932	6866016	28915892	19221036	16309384	24064952	16951624	34726336	20246868	22188260	23713916	16474560	14096616	28267868	29488404	23589356	19944944	24602508	23199484	21076336	25541424	27531420	38026848	18028804
2025-11-24	24366996	6499852	26887032	25481732	22395060	12026520	21656736	31497280	11021180	24314656	22359720	29048976	17995636	25669096	15474968	24733244	21382056	20636808	26680140	26888532	26109348	6978856	25562816	24687408	21659996	34018380	30404952	15694772	17046932	24513168	34246936	23241060	19613116	15229736	18034128	28402216	24899556	32088676	27407336	23494448	31350856	13590264	14442468	42269816	36092684	23611668	19457096	16384504	26982364	20145708	26418860	35971112	18667576	13350188	25775748	31867324	31940244	11788268	12062088	24080060	23996232	17857904	28574088	42275556	30151224	21069964	26241228	24137508	25174744	20446096	25386792	24574208	32434612	14851828	24627344	24459768	33713004	23618100
2025-12-01	15854568	29380152	28887564	14798880	37586836	27489332	14644224	13160444	13614132	29693240	15143872	28281176	12085576	28695128	15740424	32933416	37627680	28531728	31924708	21505640	20463692	21135660	20399100	25265416	29031216	26513784	28432740	28381252	32032272	11373096	45088464	34085712	26725976	15990516	24002668	26842268	37375988	28040472	13536928	13119012	18754592	20518124	6746316	35922344	27948836	24420880	15807076	24444028	11439296	23978160	28445956	19843976	28730540	15938384	18196920	15227880	29124564	25368364	23991448	10878660	24498340	30605780	26052256	23538224	23442968	26968216	22657572	20705568	24887500	8735896	23408120	6370944	15644520	29438200	14156848	14059528	16790184	18463912
2025-12-08	310438680	24668308	18326076	12874616	21001416	33661184	13980584	21721400	21587324	17384268	18546264	26916100	24960192	12794480	21841860	16076960	26093900	29028260	24457852	23631140	14803888	20936568	22416864	17747016	19449468	12646440	12855908	9334784	21024464	19801324	24624156	25271992	26128700	21267256	15184696	24619468	22567024	15497676	13006680	19512608	14905480	23570868	23069788	19530436	23767904	12953824	12882912	37112148	22176372	26097712	16102252	21502392	9653840	11772224	13909776	24337668	21179696	21054704	15629584	18173664	8229136	10787144	14868460	26170944	15733760	21401784	15967404	20155668	20839296	24584816	21290596	16534400	23227400	20611788	16295512	21757752	30560760	12041324
2025-12-15	302611716	89265728	148545712	167081864	131761788	130227796	92868224	116535520	124168948	121775108	321941836	131870460	1445650884	1339881080	190355720	173320388	772369472	215519984	32821528	19717516	32930692	506374668	380537492	726995192	647544020	29569260	1065929584	278107408	1490545024	370863360	420886068	1314720180	476308244	39183932	34757856	33545032	25616504	245151876	285947072	451190220	481711052	109344828	26344436	233135676	273388832	108070580	33670608	258242268	113915080	118319180	125084396	154253956	58888692	121835876	106216700	50439880	159099508	192208332	24480236	110820308	121945500	25694016	103112496	96160828	153801980	557254852	550575148	415689948	445432424	211865572	186443348	379139160	1840941928	1418365380	340747880	13329524	193017260	459577812
2025-12-22	0	0	0	0	0	0	0	0	48100296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267386880	0	0	0	0	0	0	0	0	0	0	0	0	0	117701120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-29	96736680	4114568	7006208	57181680	0	0	0	0	4114568	6468940	2304912	65000288	4977300	7007872	67029128	4019240	4313660	0	4015928	6439160	6442024	5110028	0	2346288	4114568	276701880	4977300	0	7096640	3629264	0	0	0	170357280	2318520	2886440	1728728	0	6901524	115343360	0	0	0	2642824	0	2362344	0	0	0	4114568	36700160	6437536	6292812	0	4114568	1716504	2360712	22274152	25218816	6565000	6418528	2292552	0	34860620	4247296	0	0	83886080	0	0	56742460	0	6409392	350277376	0	5792576	0	6053844
2026-01-05	23462164	19765012	33201224	16391032	44712596	25896596	28105080	29064808	26024200	17447532	30522492	35979400	15809288	25522596	26636276	20979460	27872172	32478360	36569360	27478400	464165976	187105356	32423660	218038404	17147244	25223784	24811668	28718320	27200624	27611520	20862492	36036620	16119648	21466348	30502120	22562972	21445364	21659028	24885504	22011788	29824484	22615768	28266920	25624188	98703940	24076216	24509056	16524636	18896752	33978368	24271012	62138968	29949456	33111888	26585300	23351168	21985644	13440160	25865800	23932224	69825944	23999568	18556048	38470124	11364720	14889968	11269284	15908372	29134796	32614860	24578176	37088704	30482140	30101840	12313672	24127948	13272892	23684464
2026-01-12	150169000	0	0	0	155400392	0	0	124591024	100529096	0	0	0	1412524256	2289147496	0	0	0	0	779718256	0	0	0	0	20971520	0	0	0	0	0	0	1211418080	0	0	0	0	973583876	0	0	0	205916592	222558720	0	0	20971520	0	155696104	0	139976784	0	0	0	0	0	157641712	0	0	0	0	0	56753544	0	0	10485760	191653784	0	0	0	199800984	422404192	0	0	0	0	0	739532776	0	0	0
2026-01-19	16518208	38429912	14609692	7365528	16519056	75449256	9047576	16190192	21975996	10978592	16989184	15491380	5976424	649001500	23766664	56650616	17400216	12476432	249962032	17392924	9167664	1440229896	162354916	13784444	2302224	581356616	181630324	9091868	13263356	16018576	20509588	19617392	15498548	16887232	10813112	22728488	16332072	9535416	13006680	10441800	4592640	6795132	18490672	16290336	19852428	16365148	13812008	21627260	20332072	17296152	47094984	13339620	6359176	19337720	41577048	13776832	20023116	60377584	123143876	6498636	13832516	14768984	8664888	10773652	54466716	728371352	19631148	9189816	122267880	11046560	160844968	21018852	10789416	17599080	16428240	237815820	33447640	21199556
2026-01-26	157371736	350997952	191314748	142395332	181566792	134076908	268777360	311496212	109839080	106549220	21762444	110406320	415997296	26000916	331179584	152681184	20280272	218870168	20242832	22569316	28228280	22253212	13418204	22923408	304624160	12646440	24649992	173891660	13529640	154216376	20796128	241172480	199229440	9952996	231142332	287527048	100284516	123273220	201740512	15729860	17547144	367317392	304319212	300547512	132314392	172936580	408732316	172240192	345215224	399802548	99956640	133149520	202510908	349380244	342854376	145039956	197269628	302767968	307237312	382647916	104035976	113102700	290168008	358402020	332755220	27018292	285378528	23489660	12167400	99563004	173846436	12315404	13625684	21076336	26367824	17055548	25815780	9733304
2026-02-02	21320680	12866976	11187140	24288348	20500896	20322020	16360848	51786384	8096408	39289616	116160560	14458124	10555540	9901176	8768152	12219412	116126048	102632960	12146424	192061756	14604796	14024076	8693684	6460856	15202172	12510980	20867244	15495680	7362096	8229136	16195928	5787328	20542212	11115168	12866176	10020176	1728728	13716348	8693684	18361768	8773572	8295500	7011772	12109404	6484748	8839256	6972368	12137208	42658904	2343496	6938032	8826868	14190128	35203696	11905672	25089412	0	15239196	18159496	13329092	9319764	58865860	13604620	2765448	13339164	1999064	13419252	14881328	16414696	11046560	4633232	68774856	359523036	10272712	10072312	9414048	12542888	181738288
2026-02-09	36439088	5043664	9964212	4247296	8229136	16672000	6912892	4864944	6508428	6336212	4609824	8361864	3723712	15767920	11161308	13442928	18435636	28632472	16260992	13741052	9224596	12707432	16404584	4114568	17637124	25653784	4029496	7001088	2451160	17366612	17589572	4380024	4247296	2886032	8751608	15429236	9300752	14655944	11214520	13782652	13698032	13059352	9046244	0	2303816	6676004	17727484	0	13245016	12410068	8699672	12875072	10540108	11226540	6530188	17825036	4721424	12343704	4247296	10679568	14780392	11058588	10090252	25219164	10756460	8709972	4844572	7612872	12167400	6557960	15589416	16174280	19360904	8229136	11915488	6190760	8461456	1740184
2026-02-16	5030460	15081752	19482640	13904324	10241164	4114568	50594504	2432472	19985076	614400	14186904	21530504	8361864	2893304	10821384	0	10206500	0	0	4579116	2327456	7310676	12980500	0	2302224	8993688	0	2333696	10879388	7258528	4114568	4512752	4180932	4114568	2318520	11314668	5909660	4624480	0	6592688	4114568	7060588	0	2642824	0	4114568	6441456	8457708	4180932	2343496	4844572	6437536	39545708	10975856	9078536	0	6541644	2298216	4114568	0	2303960	8832400	7002864	11193676	7040076	6113632	4180932	0	8074620	2310664	4633232	0	0	3079072	7800920	9907144	0	0
2026-02-23	3184040	4524168	4861696	15612372	9091868	16485272	14885820	15792008	11961692	6812176	16999896	18282244	20063992	23414852	20738160	13895636	19249128	21848484	13170424	15326292	17607308	18938152	16338220	8807144	13413552	14313924	14162488	21922032	0	7258528	20289412	224346064	19709628	10019360	14724368	7001680	21433636	29379168	11823212	11107392	4524168	26782344	14607616	20837976	9186748	18461676	27320736	36501576	17425948	11319760	33036488	6437536	19599860	20136440	11192792	3433008	2770312	5138568	4645480	15342172	14259240	23601384	11385416	14742288	10779076	14608224	26293868	21998068	15856332	12957444	17863332	4019904	10386148	13351784	0	23358340	13007436	16908728
2026-03-02	0	0	0	0	0	0	0	2432472	0	0	0	0	5976424	0	0	0	0	4013824	0	4645480	6972936	0	4021360	0	0	0	0	0	0	0	0	0	0	4114568	4114568	0	0	0	0	0	0	2348744	4645480	0	0	0	0	0	0	0	2823464	0	0	0	0	0	0	0	0	2317704	0	0	0	7344564	0	0	0	2537624	0	0	0	0	0	0	0	0	0	5854752
2026-03-09	0	0	0	0	0	111631240	0	0	100529096	0	0	88790112	1412524256	0	0	0	0	356392448	389859128	710830192	805143456	483325088	0	347015776	2302224	538845880	0	255876096	1188646320	339091664	610951920	4180932	0	756364064	0	621382440	0	217045040	128274408	205916592	222558720	78329544	0	0	117401416	0	72778088	0	0	84058696	0	117420568	40010256	84063736	0	27828504	245975824	56263016	55507712	0	0	0	55624296	67379848	61822632	0	533306784	0	209985632	0	156019016	178202304	901366824	689466272	739532776	0	0	410623384
2026-03-16	8036108	6736868	12988580	16789508	8724076	16976820	0	0	0	2288008	4180932	14628648	3652856	18462132	4247296	4180932	0	4114568	12343704	9493756	6442024	2864288	12090924	0	6906672	4746392	17748136	8826412	9215980	7258528	4446388	4048204	0	12641540	4637040	8361864	8302028	7223176	5839700	11238168	6410888	2348744	9224596	14918508	0	6742368	9560564	28462752	2441576	0	4585104	10751196	8428228	9608008	0	7755628	8902356	6810968	8361864	10613204	11557360	7668036	4114568	16126452	0	3998128	5441848	7846744	5176392	4180932	8422104	12249040	2294824	3079072	597276	0	0	8693684
2026-03-23	4380024	796368	3464476	4114568	3891200	663640	0	0	2225096	6800760	0	0	4247296	11361792	0	3891200	0	59063960	0	4778208	9224596	0	0	0	0	2720924	7631860	7631860	0	0	0	0	0	2886032	0	0	0	2312240	796368	2345392	0	4595088	662812	2642824	2303816	1393644	4653776	12174092	0	0	0	2220568	0	0	0	4247296	0	2195816	4380024	2317704	597276	0	2888296	0	0	10427292	0	0	0	2310664	0	0	2294824	59926692	0	1678008	0	0
2026-03-30	65536	0	0	0	0	0	0	0	0	0	0	0	8361864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
