asset_path	bytes_sent	number_of_requests	number_of_downloads
sub-dls-ai32jr-4/sub-dls-ai32jr-4_ses-velocity-modulation-3a59ea3f-b328-49d0-bdac-c249b313eeb6_behavior+image+ogen/1b2a2c0e-c10a-4d70-bf62-22811fd062b7_external_file_0.avi	37391068374	2340	<50
sub-dls-ai32jr-3/sub-dls-ai32jr-3_ses-reinforcement-52529bf7-4d4e-4049-96a3-8be86cad65e1_behavior+image+ogen/9038c8d1-095c-4139-8d83-3ec99c745430_external_file_0.avi	33104183957	1380	<50
sub-240/sub-240_ses-reinforcement-96fda13a-2221-44a0-800a-60de1cfbcf6f_behavior+image+ogen/7696fe09-7f30-4170-b0a4-82e2d4c72e02_external_file_0.avi	21916828668	1240	<50
sub-15823/sub-15823_ses-reinforcement-e28fa40e-240a-4912-ad2e-dc7ea746b013_behavior+image+ogen/46b48083-536e-4dd3-98f5-4cc2062e5276_external_file_0.avi	19181958369	1100	<50
sub-dls-ai32jr-4/sub-dls-ai32jr-4_ses-velocity-modulation-24eb610d-af1c-44ff-afa1-023d937bbad6_behavior+image+ogen.nwb	3263101690	4300	160
sub-dls-ai32jr-1/sub-dls-ai32jr-1_ses-reinforcement-3cb18616-a9e8-4e66-a9f8-056766a590f8_behavior+image+ogen/bd888bcd-544f-4c64-b9cb-123f60e87f80_external_file_0.avi	27671850036	1540	<50
sub-3440/sub-3440_ses-reinforcement-6b6c739f-222c-4ea5-b601-f3a1d6571d08_behavior+image+ogen.nwb	2470168984	3920	160
sub-dms-dlight-6/sub-dms-dlight-6_ses-photometry-1d6f628d-bbd1-42b6-9bce-489ce93b9a7d_behavior+image+ophys/d06937d2-97c6-4819-a483-64e1cadccb08_external_file_0.avi	15951146812	1060	<50
sub-10/sub-10_ses-reinforcement-eac8d5f4-c454-4dea-bcfa-65ba5cfbab85_behavior+image+ogen.nwb	2744300653	5100	200
sub-snc-dls-ctrl-7/sub-snc-dls-ctrl-7_ses-reinforcement-881b0900-46d3-414c-819c-c84f69678a88_behavior+image+ogen.nwb	2088022436	3760	160
sub-3441/sub-3441_ses-reinforcement-6351e53d-d7a4-4371-ad7c-e75cfa893f32_behavior+image+ogen/8d940dad-47a4-40a8-aa15-4a05824f9faa_external_file_0.avi	33289108798	1600	<50
sub-3155/sub-3155_ses-reinforcement-380d4711-85a6-4672-ad48-76e91607c41f_behavior+image+ogen/9cc536f9-67b6-452a-b3cc-9b1f2f9d57ad_external_file_0.avi	39083420410	1680	<50
sub-10/sub-10_ses-reinforcement-fb5f3c27-3c6a-4e3b-bcb8-ad7b7662fc2a_behavior+image+ogen.nwb	2760990296	4200	200
sub-dms-dlight-6/sub-dms-dlight-6_ses-photometry-c9887cf5-694d-4c42-a068-39b4e6b9bf33_behavior+image/70e38190-d971-44d9-b437-8d270717a9ee_external_file_0.avi	56303277210	4660	<50
sub-dms-dlight-13/sub-dms-dlight-13_ses-photometry-b0cd1945-dc53-4207-aff3-66282f8dc8f1_behavior+image+ophys/4f8cae59-754d-4ac9-8b0a-e2e31099ef93_external_file_0.avi	59493726508	4840	<50
sub-1527/sub-1527_ses-reinforcement-a99982a0-f982-430a-a85c-f04d06cd8023_behavior+image+ogen.nwb	2825095818	4560	180
sub-15823/sub-15823_ses-reinforcement-1e3e98a4-82c7-4a87-becd-a311f212da96_behavior+image+ogen.nwb	2793623717	4280	180
sub-dlight-chrimson-9/sub-dlight-chrimson-9_ses-reinforcement-photometry-a1828b86-3ddd-4d16-a970-5ba6c8542ad3_behavior+image+ogen+ophys/edcf5e66-725f-4b2a-a5bb-5d9df65a64b7_external_file_0.avi	70267159114	4680	<50
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-04c27644-c6f0-4edd-9a38-aec870463890_behavior+image+ogen/903b0ff7-4870-4946-b037-5a3a7bbfc604_external_file_0.avi	21793692750	1360	<50
sub-dlight-chrimson-5/sub-dlight-chrimson-5_ses-reinforcement-photometry-d6bd057e-e631-4d8d-afa1-246d33d7df02_behavior+image+ogen+ophys.nwb	4207545482	6380	180
sub-dms-dlight-9/sub-dms-dlight-9_ses-photometry-3ebe54f3-431d-4912-ab36-c0f4b74a2928_behavior+image/0fd5e8bf-e245-4464-b096-7b7eb48c1ba7_external_file_0.avi	20167285084	1260	<50
sub-dls-dlight-4/sub-dls-dlight-4_ses-photometry-d2da7270-c620-41dd-aba1-38038529b8c2_behavior+image/5080b6bb-93c6-4e0e-84e3-40d75e2700c7_external_file_0.avi	20031407370	1120	<50
sub-dls-dlight-1/sub-dls-dlight-1_ses-photometry-e4a1a550-a6ab-40fc-aafe-a0b23af4fa9a_behavior+image+ophys/e03b0afd-9127-46bc-95b7-37ebcca33c00_external_file_0.avi	106930004848	5660	<50
sub-dlight-chrimson-9/sub-dlight-chrimson-9_ses-reinforcement-photometry-6dad1f3b-7018-4b21-a736-bbe08856d8bd_behavior+image+ogen+ophys/40533e56-a70d-4efd-acb1-ed580df66e91_external_file_0.avi	16281888160	900	<50
sub-vta-nacc-ctrl-6/sub-vta-nacc-ctrl-6_ses-reinforcement-339375df-97a0-45bd-a77f-8794040c38f9_behavior+image+ogen.nwb	1972277660	4240	160
sub-dls-dlight-2/sub-dls-dlight-2_ses-photometry-3b2c1166-0e5e-4ac2-af61-48a3cfb1ac17_behavior+image+ophys/0f4e2f77-48b2-46ae-bd3b-b3ec7b75c318_external_file_0.avi	19042963116	1060	<50
sub-dls-ai32jr-1/sub-dls-ai32jr-1_ses-reinforcement-f96db790-3093-49c4-9174-abab2eb4a5b5_behavior+image+ogen.nwb	2507061671	4320	160
sub-410/sub-410_ses-reinforcement-8df13d6c-5189-48da-813c-b8d66b9792ce_behavior+image+ogen.nwb	3018997057	4640	160
sub-dlight-chrimson-3/sub-dlight-chrimson-3_ses-reinforcement-photometry-05c52f7e-36ee-4c89-b868-64116b1c82c2_behavior+image+ogen+ophys/204b5155-a1cb-4aac-8fe4-b3c4b14b42dd_external_file_0.avi	88736309776	5520	<50
sub-242/sub-242_ses-reinforcement-f6d830bc-2a3e-4f2b-8bbe-8ae90674dd15_behavior+image+ogen.nwb	2313449503	4340	180
sub-240/sub-240_ses-reinforcement-ef9456a2-4054-4fda-80df-f492d21ede17_behavior+image+ogen.nwb	3056695965	4820	160
sub-dls-dlight-1/sub-dls-dlight-1_ses-photometry-e67781b1-0f5a-415f-81e9-414b4d6a70bb_behavior+image.nwb	3024648796	4020	180
sub-dms-dlight-13/sub-dms-dlight-13_ses-photometry-c9ae8958-cae5-442d-8192-52f9b18b6e97_behavior+image+ophys/e8a8417b-7e77-41ce-95d6-26c4ffbe8322_external_file_0.avi	200310919136	5520	<50
sub-dls-dlight-2/sub-dls-dlight-2_ses-photometry-e08c05fc-3104-4749-8a4d-6a13445e888f_behavior+image+ophys.nwb	4442926910	6960	160
sub-3441/sub-3441_ses-reinforcement-9f4bf4fc-fc3e-4997-b849-9396a14362d6_behavior+image+ogen.nwb	2745569683	4720	180
sub-dms-dlight-8/sub-dms-dlight-8_ses-photometry-a6fc260a-0026-4c5c-80b8-fa77fa84bd9d_behavior+image/3485dea1-3636-4b98-95ee-e920f5c71288_external_file_0.avi	67369775576	4720	<50
sub-snc-dls-ctrl-7/sub-snc-dls-ctrl-7_ses-reinforcement-7882a67e-b649-4525-860a-39c2d0941db7_behavior+image+ogen/a53ec593-545b-497c-8033-7a1f24ca4250_external_file_0.avi	19439364676	1300	<50
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-d512d994-a350-4cf3-8d0c-65c353f758fa_behavior+image+ogen.nwb	2311952400	4140	160
sub-dms-dlight-6/sub-dms-dlight-6_ses-photometry-aa2bc61f-83bd-4a80-9144-2b0b3fe32fcb_behavior+image+ophys.nwb	4985941604	6020	160
sub-3155/sub-3155_ses-reinforcement-0d907782-e744-49d7-866e-5ecfb8937dd7_behavior+image+ogen/fcae4279-ca16-46b0-8547-01ccbf2b7f92_external_file_0.avi	32649441880	1320	<50
sub-dms-dlight-8/sub-dms-dlight-8_ses-photometry-c9c61670-2221-4c9f-925a-56f884f7b1b9_behavior+image.nwb	2058290682	4620	160
sub-211/sub-211_ses-reinforcement-74fe7c87-7b1d-46b4-8441-20b96ccb2ce3_behavior+image+ogen/67251563-0b23-4df8-a0c4-bf5c464d78f1_external_file_0.avi	26801906180	1480	<50
sub-3440/sub-3440_ses-reinforcement-07ee6048-c1da-4f9d-bd68-308e1038ff0b_behavior+image+ogen.nwb	2572879725	4600	180
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-45755e51-f97a-4866-a86a-ed93dc2b0d56_behavior+image+ogen.nwb	2813237852	4700	160
sub-dlight-chrimson-9/sub-dlight-chrimson-9_ses-reinforcement-photometry-7b9a4b1d-3949-4fde-a499-a5b62b5bf3f7_behavior+image+ogen+ophys/1886fe00-bf27-48b6-9a02-eccb02065c6e_external_file_0.avi	89336494549	5580	<50
sub-15823/sub-15823_ses-reinforcement-f0fed4dc-4b8f-4d87-9908-ae5b450d78e7_behavior+image+ogen/61fa3ca6-1602-49ec-bb01-ff6b888e3efd_external_file_0.avi	24619370016	1360	<50
sub-242/sub-242_ses-reinforcement-76f42978-0c44-430b-a11d-d4fccbac8f37_behavior+image+ogen/6b01b248-c732-4918-b557-ecf1959dfc53_external_file_0.avi	24811580704	1340	<50
sub-dls-ai32jr-5/sub-dls-ai32jr-5_ses-reinforcement-5dc3cd35-dc3f-4b19-b3ac-e6ac3914c7e9_behavior+image+ogen.nwb	2431667824	4220	160
sub-dlight-chrimson-1/sub-dlight-chrimson-1_ses-reinforcement-photometry-2891f649-4fbd-4119-a807-b8ef507edfab_behavior+image+ogen+ophys/2fa62036-aafe-4e24-a83d-55d1af09d6bc_external_file_0.avi	70124461281	4640	<50
sub-dlight-chrimson-4/sub-dlight-chrimson-4_ses-reinforcement-photometry-5b0954e3-015f-4eb6-845a-44631fe6d68a_behavior+image+ogen+ophys.nwb	5679172209	6540	180
sub-197/sub-197_ses-reinforcement-97ea13f5-d3f8-4c48-9fb7-75cb4512e646_behavior+image+ogen/368046d8-8073-4a66-bbf2-c86eea0fd489_external_file_0.avi	19113979196	1100	<50
sub-1546/sub-1546_ses-reinforcement-5af66405-a46f-44a2-95c2-bb0f48ee0204_behavior+image+ogen.nwb	3614364439	4240	180
sub-3155/sub-3155_ses-reinforcement-7de70cf7-4b99-41fd-b436-106c11aed530_behavior+image+ogen/0007b552-efe7-412e-8b67-29d99c4fea7f_external_file_0.avi	23985369480	1320	<50
sub-dlight-chrimson-2/sub-dlight-chrimson-2_ses-reinforcement-photometry-8788eee8-9bbe-4aa4-8f34-590465945579_behavior+image+ogen+ophys/1b60cb93-fbaf-4f55-bb53-9e42025bcd38_external_file_0.avi	112919674052	5540	<50
sub-3441/sub-3441_ses-reinforcement-ea9656ba-d1b2-45a2-9f83-6ed3db45ccb9_behavior+image+ogen/acc1cb5b-3547-4591-bc97-0c738253cb2d_external_file_0.avi	20253646588	1140	<50
sub-242/sub-242_ses-reinforcement-60b372a4-f534-4754-aca7-dc3117c0fdd3_behavior+image+ogen.nwb	2374414268	5160	180
sub-15823/sub-15823_ses-reinforcement-78a7f6a3-1a65-44e9-8730-e5bdb2404884_behavior+image+ogen.nwb	3479324918	4340	180
sub-dms-dlight-1/sub-dms-dlight-1_ses-photometry-b8f286ab-3725-4683-846b-02b4a98f4926_behavior+image+ophys/88e5ef97-c772-4052-a9e3-5df8df364757_external_file_0.avi	70897414896	4700	<50
sub-dls-dlight-7/sub-dls-dlight-7_ses-photometry-cb8f2bb9-8967-41d2-a1d1-48d86c0dcd78_behavior+image+ophys/f481ca17-b641-41a1-9bc3-314b12096efd_external_file_0.avi	19056474823	1080	<50
sub-3155/sub-3155_ses-reinforcement-17b775fb-c443-4d73-b283-9e2f5f2ae175_behavior+image+ogen.nwb	2633543057	4580	180
sub-239/sub-239_ses-reinforcement-e332fd84-dfb5-4c2e-8a85-671c75a09e74_behavior+image+ogen.nwb	2368819025	4460	180
sub-3440/sub-3440_ses-reinforcement-72b3ca2e-0fdf-4823-9fb8-71c148fe7edd_behavior+image+ogen.nwb	2370299182	4340	180
sub-dms-dlight-11/sub-dms-dlight-11_ses-photometry-6e2bbac7-e0a1-458a-84ed-39ba8f4a02e6_behavior+image.nwb	2428353107	3860	160
sub-dms-dlight-6/sub-dms-dlight-6_ses-photometry-0b81609c-680a-4ddc-8466-79050c2ab894_behavior+image.nwb	1998458478	3560	160
sub-dlight-chrimson-1/sub-dlight-chrimson-1_ses-reinforcement-photometry-0a94967b-5be7-414f-a236-d06694e4ff4c_behavior+image+ogen+ophys/4cbd578d-1819-41ad-92aa-147ed771346d_external_file_0.avi	17022624438	960	<50
sub-197/sub-197_ses-reinforcement-2c2c723e-362d-49a1-bc9f-db397de8ee45_behavior+image+ogen/4a15254f-2a1f-4f22-b10f-833d5e807c20_external_file_0.avi	24756619822	1880	<50
sub-3155/sub-3155_ses-reinforcement-5b7e1367-4c78-4089-8228-e3e69dc98676_behavior+image+ogen.nwb	2479857697	4740	180
sub-3441/sub-3441_ses-reinforcement-9be3035b-fb2a-447b-8059-e31b6ca6400d_behavior+image+ogen.nwb	3219242089	4060	180
sub-3442/sub-3442_ses-reinforcement-53ac1945-69ba-4a51-bc8c-1ecd7930f0c4_behavior+image+ogen/1921c87b-ee74-4dd1-ac99-d653f62cbc71_external_file_0.avi	20072718160	1120	<50
sub-dls-ai32jr-1/sub-dls-ai32jr-1_ses-reinforcement-fee93a7e-1099-43fd-9425-043b4ff3784a_behavior+image+ogen/01839836-a5aa-4630-8fd6-b8e6b91e1fc9_external_file_0.avi	19884826120	1120	<50
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-272eeb24-1989-47fc-b05e-c1c5f85807e5_behavior+image+ogen/c43d955e-de55-4958-a016-08bad53e6f0e_external_file_0.avi	17254167702	1140	<50
sub-dls-dlight-5/sub-dls-dlight-5_ses-photometry-5467f8ac-1b0d-4991-8424-70aa97f14889_behavior+image.nwb	2823000651	4040	160
sub-3441/sub-3441_ses-reinforcement-d40e05b7-0f83-4ade-87d9-1e27e65c1aca_behavior+image+ogen.nwb	3096380943	4000	160
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-6eb1b52b-6688-49ce-961b-f9415457fe7c_behavior+image+ogen.nwb	2588180990	4180	160
sub-dls-dlight-2/sub-dls-dlight-2_ses-photometry-c7d455ce-524d-4e36-bbf6-3fa25af6f1f3_behavior+image+ophys.nwb	4344901816	6360	160
sub-239/sub-239_ses-reinforcement-9a9670bb-535f-4f9c-bd56-0d667e76cb3b_behavior+image+ogen/1a59404d-a24c-449e-a4ba-dd3a64319fdd_external_file_0.avi	20481144338	1180	<50
sub-dls-dlight-4/sub-dls-dlight-4_ses-photometry-2f0feb18-3ade-4042-bdcd-bad2d9a9fb6e_behavior+image+ophys.nwb	4535424936	7560	180
sub-208/sub-208_ses-reinforcement-44222c7e-d32f-4e6a-9e6d-0e43accac8c4_behavior+image+ogen.nwb	3093022501	4600	180
sub-410/sub-410_ses-reinforcement-1117f2cd-a0cf-4c91-9c98-a45a98a401fa_behavior+image+ogen.nwb	3002118756	5280	180
sub-1527/sub-1527_ses-reinforcement-320d9478-505b-45d4-af43-df074590bbd1_behavior+image+ogen.nwb	2670213266	4580	200
sub-dms-dlight-11/sub-dms-dlight-11_ses-photometry-1198c477-b561-493c-bcf7-9031569e4dde_behavior+image+ophys/b577667e-4be4-45b3-a591-5c1bd98b790e_external_file_0.avi	89885014874	5600	<50
sub-dms-dlight-8/sub-dms-dlight-8_ses-photometry-4430bb4f-316b-43bf-81d5-4aa8f2244375_behavior+image+ophys/37533b9f-3261-46e5-9786-ee13ebf2dfd5_external_file_0.avi	75908451470	5580	<50
sub-5894/sub-5894_ses-velocity-modulation-b2e0846b-5a2d-4890-8e36-0f1ad5ee219a_behavior+image+ogen.nwb	5149038066	4380	180
sub-dlight-chrimson-9/sub-dlight-chrimson-9_ses-reinforcement-photometry-f08c9fcd-7450-467d-89b6-4a2458f17bd3_behavior+image+ogen+ophys/f4e96724-832f-4bbd-846a-abdf9aa1dc3a_external_file_0.avi	16217408616	920	<50
sub-1561/sub-1561_ses-reinforcement-29919ee0-d89c-41e5-bcda-ea447fccd977_behavior+image+ogen.nwb	3357486214	5200	180
sub-dlight-chrimson-8/sub-dlight-chrimson-8_ses-reinforcement-photometry-247dd59b-2592-423f-aeee-8eabcd91adf0_behavior+image+ogen+ophys/74873710-6518-408b-a012-de966f2a1733_external_file_0.avi	89719028366	5580	<50
sub-dms-dlight-9/sub-dms-dlight-9_ses-photometry-3ebe54f3-431d-4912-ab36-c0f4b74a2928_behavior+image/defc9776-22c8-429c-b7ed-0c38174146e3_external_file_0.avi	71389427448	5380	<50
sub-dms-dlight-9/sub-dms-dlight-9_ses-photometry-3790ebe7-dc07-447f-81d9-79d8273d7e85_behavior+image.nwb	2184891096	3960	160
sub-3442/sub-3442_ses-reinforcement-affb6dcd-676b-457f-a4f1-c2a342a91e71_behavior+image+ogen.nwb	2870271496	4160	160
sub-dlight-chrimson-8/sub-dlight-chrimson-8_ses-reinforcement-photometry-397f79bf-55d4-4e7a-8227-af70e23735f4_behavior+image+ogen+ophys/116e7885-8445-484d-9a55-87c85af8c713_external_file_0.avi	21820139194	1180	<50
sub-dms-dlight-11/sub-dms-dlight-11_ses-photometry-a5d1d93a-6f50-4f9a-aa4f-2d3f7a3ee5c9_behavior+image.nwb	2203893900	4000	160
sub-dlight-chrimson-4/sub-dlight-chrimson-4_ses-reinforcement-photometry-6134fc56-f1b3-4e1a-be00-53e993d070df_behavior+image+ogen+ophys/5878c7f6-e4e9-4609-8f07-7b16ce6eb32d_external_file_0.avi	26669763176	1060	<50
sub-dlight-chrimson-6/sub-dlight-chrimson-6_ses-reinforcement-photometry-52c81193-8d59-40b2-a33e-7b50d91fef05_behavior+image+ogen+ophys/c22814e5-d64f-4c72-803a-02561741d223_external_file_0.avi	21240400882	940	<50
sub-5891/sub-5891_ses-velocity-modulation-1a2ef19c-1bc8-4740-90a1-0f9400499861_behavior+image+ogen.nwb	2239338961	4080	180
sub-15847/sub-15847_ses-reinforcement-a45c9872-4b87-4f3c-a12d-0f46293e2a22_behavior+image+ogen.nwb	2422089457	4560	180
sub-242/sub-242_ses-reinforcement-a2671f4f-26c3-45c8-a36d-97673eee61c4_behavior+image+ogen/d15a6412-841f-4d32-8b30-918666e40fe5_external_file_0.avi	29812707524	1620	<50
sub-1528/sub-1528_ses-reinforcement-685a7f7f-94fc-4ff8-ab31-f6836acc37a1_behavior+image+ogen/d1fcc28d-6060-48ac-a793-430089585f28_external_file_0.avi	28481823584	1400	<50
sub-208/sub-208_ses-reinforcement-b419d014-40b1-426d-8e8e-744b11b6be05_behavior+image+ogen.nwb	2545200567	4800	180
sub-1529/sub-1529_ses-reinforcement-d5c6d7cc-43c2-4817-ad53-c76e300813f3_behavior+image+ogen/30499849-f409-4084-a04b-edaeee0f8f99_external_file_0.avi	21873447352	1240	<50
sub-dlight-chrimson-4/sub-dlight-chrimson-4_ses-reinforcement-photometry-e6549fac-6f99-49aa-a264-0d55ef81ac86_behavior+image+ogen+ophys.nwb	2600590851	5180	160
sub-dlight-chrimson-4/sub-dlight-chrimson-4_ses-reinforcement-photometry-919282f7-b0d7-4d04-bbe3-b15e09adbb4e_behavior+image+ogen+ophys.nwb	5791374063	7480	180
sub-dls-dlight-4/sub-dls-dlight-4_ses-photometry-2f0feb18-3ade-4042-bdcd-bad2d9a9fb6e_behavior+image+ophys/1f6c6af6-3428-421a-8472-a825f079fa82_external_file_0.avi	18676631814	1040	<50
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-ba65a25a-0793-4624-897e-64b1f74ad2e2_behavior+image+ogen/f07c460a-1369-4042-8d9a-847c71d65fa4_external_file_0.avi	27182164608	1200	<50
sub-15847/sub-15847_ses-reinforcement-2f4b56c5-d6ce-4c42-a27d-25b017be1dfe_behavior+image+ogen.nwb	2613351130	5000	180
sub-dms-dlight-10/sub-dms-dlight-10_ses-photometry-86f9573d-6713-45fa-bde4-65514d2f9f85_behavior+image.nwb	2452262828	4420	160
sub-vta-nacc-ctrl-6/sub-vta-nacc-ctrl-6_ses-reinforcement-42081eb4-21da-4014-a9f8-4401525e164c_behavior+image+ogen/94f62c4f-e259-4192-877a-242cba28b447_external_file_0.avi	18593936534	1240	<50
sub-dlight-chrimson-1/sub-dlight-chrimson-1_ses-reinforcement-photometry-2208e57e-020c-4d1b-9e34-c0f3233f87ad_behavior+image+ogen+ophys/75422425-ab59-41d1-87d1-ed70e06da6be_external_file_0.avi	130544601550	4680	<50
sub-240/sub-240_ses-reinforcement-df64f6d2-27ae-40e1-9afa-f006c970b988_behavior+image+ogen.nwb	2478864780	4740	160
sub-3442/sub-3442_ses-reinforcement-41f024cd-5963-4cfb-af42-8aaca39cc19e_behavior+image+ogen.nwb	2603928545	4380	160
sub-241/sub-241_ses-reinforcement-989f0f4d-8fb2-468f-a7e1-9c75dccaeb7b_behavior+image+ogen/7098d03b-bc9b-4441-ac2d-9d8b8fcb76ff_external_file_0.avi	32801196457	1360	<50
sub-dls-ai32jr-4/sub-dls-ai32jr-4_ses-reinforcement-48a28889-88e2-4092-b6ef-558205053471_behavior+image+ogen.nwb	2392467276	4380	160
sub-dls-dlight-6/sub-dls-dlight-6_ses-photometry-3d36e18c-db4f-41be-8286-e23b510b4366_behavior+image/cab0250a-85ff-4192-8292-96e65fdf480a_external_file_0.avi	30833508646	1300	<50
sub-snc-dls-ctrl-7/sub-snc-dls-ctrl-7_ses-reinforcement-d4c69a9a-7311-48e8-bbf5-9845d7c11780_behavior+image+ogen.nwb	2346990608	4260	160
sub-197/sub-197_ses-reinforcement-d548de87-7cbd-45bc-b4f5-fb9a34cf44f2_behavior+image+ogen.nwb	2784696135	4620	180
sub-3441/sub-3441_ses-reinforcement-2ece1fe8-b7b6-4b03-bbdd-d2917a95041e_behavior+image+ogen.nwb	2382986312	4600	180
sub-3442/sub-3442_ses-reinforcement-5ace5894-fa7c-49af-8df9-448ea95b6630_behavior+image+ogen.nwb	2336729205	4680	180
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-36285de0-e8e8-40e7-ae07-1770b68ad54c_behavior+image+ogen/83b4b7bf-164d-4dde-a18f-b6a783a1736b_external_file_0.avi	18083234582	1220	<50
sub-1544/sub-1544_ses-reinforcement-ae1e408b-71a1-40f6-8ac9-011f3b0b4829_behavior+image+ogen.nwb	3581306920	5500	180
sub-dlight-chrimson-4/sub-dlight-chrimson-4_ses-reinforcement-photometry-844355a1-9a76-4bc9-acf5-314a01817c77_behavior+image+ogen+ophys/379a1156-48fa-4115-ae05-556cc1c3a782_external_file_0.avi	19154475122	1040	<50
sub-vta-nacc-ctrl-6/sub-vta-nacc-ctrl-6_ses-reinforcement-65c9e2df-a5c6-4f8f-91aa-48ceaa541150_behavior+image+ogen/2019f0d5-75d0-4488-beb5-12f8054d4941_external_file_0.avi	22516430688	1260	<50
sub-1529/sub-1529_ses-reinforcement-66ee7ce8-427c-439a-9ec3-66cb4769eccc_behavior+image+ogen.nwb	2526190116	5260	180
sub-dls-ai32jr-3/sub-dls-ai32jr-3_ses-reinforcement-b680e41b-7e7b-4b17-8263-c47752e9cdb5_behavior+image+ogen/2f5b6a9c-2ad4-4d32-b1d8-136371ca2d89_external_file_0.avi	24760490468	1380	<50
sub-dls-dlight-3/sub-dls-dlight-3_ses-photometry-fb0de98c-35ad-4ce6-82e7-a135689924c1_behavior+image+ophys/a8132faa-5beb-4607-a425-a8ada4876797_external_file_0.avi	70196564170	4660	<50
sub-211/sub-211_ses-reinforcement-62fe9484-cb73-4c1b-882c-03b97cb59ea1_behavior+image+ogen/6f4753d7-aeb5-4569-a0d0-7c9ea89f9b30_external_file_0.avi	26075557704	1420	<50
sub-dms-dlight-10/sub-dms-dlight-10_ses-photometry-55406fb2-34ce-4ae9-9c72-21cb69252b9e_behavior+image/90a09235-792b-4124-a7d5-525d88279f37_external_file_0.avi	77695665568	5020	<50
sub-3442/sub-3442_ses-reinforcement-539477b4-e863-476e-8a80-9ced52d0753f_behavior+image+ogen.nwb	2443711158	4120	180
sub-10/sub-10_ses-reinforcement-7ca35fe8-1473-458a-803a-f61c2b0a2ca0_behavior+image+ogen/4285c46e-0299-44cc-9456-1d2456a69a33_external_file_0.avi	25474008114	1060	<50
sub-dls-ai32jr-5/sub-dls-ai32jr-5_ses-reinforcement-5a5ef854-c604-48f5-9d8d-2a11d66eea08_behavior+image+ogen.nwb	2919604766	4260	160
sub-3442/sub-3442_ses-reinforcement-7dec2754-1a2b-40f3-a719-d640dffc7d64_behavior+image+ogen.nwb	3008330546	4480	160
sub-dls-dlight-7/sub-dls-dlight-7_ses-photometry-05c3da58-78ce-44d9-b731-e00f1a6903e8_behavior+image+ophys/80aebd23-d735-4b4e-9472-4e570fc2eb55_external_file_0.avi	20209686918	1120	<50
sub-dlight-chrimson-1/sub-dlight-chrimson-1_ses-reinforcement-photometry-0e927e55-c2a1-4c48-b811-c2c9f055355b_behavior+image+ogen+ophys/ae7bd372-3f23-4a11-b2ed-095c7868ecec_external_file_0.avi	18123152906	1020	<50
sub-1528/sub-1528_ses-reinforcement-a6024fdb-a7de-4313-9c25-6aee4072c1f8_behavior+image+ogen.nwb	3545065775	5380	200
sub-dlight-chrimson-1/sub-dlight-chrimson-1_ses-reinforcement-photometry-a1c266ac-67b1-4301-ac37-b847ef787eec_behavior+image+ogen+ophys/9430ac24-1667-473f-965f-cd4cd693df3a_external_file_0.avi	74778265348	4880	<50
sub-3440/sub-3440_ses-reinforcement-2acb12b7-8fd5-415e-a759-513e78422c2b_behavior+image+ogen.nwb	3080464080	4200	180
sub-dls-ai32jr-2/sub-dls-ai32jr-2_ses-reinforcement-52766398-3e9d-4860-a25e-83096abdc7be_behavior+image+ogen.nwb	2873367776	3540	160
sub-3441/sub-3441_ses-reinforcement-5848f545-439c-4548-966b-098bfeaaf908_behavior+image+ogen.nwb	2460151807	4980	180
sub-1528/sub-1528_ses-reinforcement-a6024fdb-a7de-4313-9c25-6aee4072c1f8_behavior+image+ogen/0feabb67-7e85-4fa4-bb8c-eca0588adc1c_external_file_0.avi	25578573645	1440	<50
sub-197/sub-197_ses-reinforcement-f4c3ac2a-d225-4872-af0c-14eb77c04741_behavior+image+ogen/18b70eb8-3c17-49b6-a7f3-fae9399b7a38_external_file_0.avi	26145073540	1440	<50
sub-dms-dlight-11/sub-dms-dlight-11_ses-photometry-5b88f2ce-decc-4887-9979-ad39b32f2bcf_behavior+image/c5fce137-621b-4771-9164-0dcb73c8df59_external_file_0.avi	71871207954	4740	<50
sub-197/sub-197_ses-reinforcement-4dafbbf4-f2e7-444d-9f12-39a84772c77a_behavior+image+ogen.nwb	3157786649	4460	180
sub-snc-dls-ctrl-6/sub-snc-dls-ctrl-6_ses-reinforcement-fefee6cf-a9fc-4990-9ff9-29a383b26fd3_behavior+image+ogen/fc3cc2ee-81cc-43c6-b154-ee9044df9ea6_external_file_0.avi	16238291660	1080	<50
sub-15847/sub-15847_ses-reinforcement-f62317c7-2f13-4014-9c59-0f4fa16790a6_behavior+image+ogen/4c4da839-c6b8-4d85-906d-125531a303c7_external_file_0.avi	21655184980	1220	<50
sub-3441/sub-3441_ses-reinforcement-0424b7c7-6f24-4f20-9d6c-fc15fc98401d_behavior+image+ogen/b8e16efb-6f3d-4738-a2f0-625918133074_external_file_0.avi	25053674056	1140	<50
